"Species","Species Name","Scientific Name Authorship","Taxon Rank","Kingdom","Phylum","Class","Order","Family","Genus","Vernacular Name","Number of records","Conservation","Invasive"
"https://id.biodiversity.org.au/node/apni/2911647","Melhania ovata","(Cav.) Spreng.","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Melhania",,"40","",""
"https://id.biodiversity.org.au/node/apni/2911900","Callistemon pyramidalis","(Craven) Udovicic & R.D.Spencer","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Callistemon",,"40","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2912200","Epacris celata","Crowden","species","Plantae","Charophyta","Equisetopsida","Ericales","Ericaceae","Epacris","Cryptic Heath","40","Victoria : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2914383","Picris eichleri","Lack & S.Holzapfel","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Picris",,"40","",""
"https://id.biodiversity.org.au/node/apni/2915111","Macrozamia montana","K.D.Hill","species","Plantae","Charophyta","Equisetopsida","Cycadales","Zamiaceae","Macrozamia",,"40","",""
"https://id.biodiversity.org.au/node/apni/2915597","Paulownia tomentosa","(Thunb.) Steud.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Paulowniaceae","Paulownia",,"40","",""
"https://id.biodiversity.org.au/node/apni/2915856","Grewia asiatica","L.","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Grewia",,"40","",""
"https://id.biodiversity.org.au/node/apni/2916471","Austrostipa puberula","(Steud.) S.W.L.Jacobs & J.Everett","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Austrostipa","Fine-hairy Spear-grass","40","Victoria : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2917053","Macrozamia viridis","D.L.Jones & P.I.Forst.","species","Plantae","Charophyta","Equisetopsida","Cycadales","Zamiaceae","Macrozamia",,"40","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/7756699","Dinebra ligulata","(Lazarides) P.M.Peterson & N.Snow","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Dinebra",,"40","",""
"https://id.biodiversity.org.au/node/ausmoss/10061033","Brachythecium plumosum","(Hedw.) Schimp.","species","Plantae","Bryophyta","Bryopsida","Hypnales","Brachytheciaceae","Brachythecium",,"40","",""
"https://id.biodiversity.org.au/node/ausmoss/10063698","Calymperes motleyi","Mitt.","species","Plantae","Bryophyta","Bryopsida","Dicranales","Calymperaceae","Calymperes",,"40","",""
"https://id.biodiversity.org.au/node/ausmoss/10096085","Macromitrium stoneae","Vitt & H.P.Ramsay","species","Plantae","Bryophyta","Bryopsida","Orthotrichales","Orthotrichaceae","Macromitrium",,"40","",""
"https://id.biodiversity.org.au/node/ausmoss/10109219","Rhizogonium distichum","(Sw.) Brid.","species","Plantae","Bryophyta","Bryopsida","Rhizogoniales","Rhizogoniaceae","Rhizogonium",,"40","",""
"https://id.biodiversity.org.au/node/ausmoss/2887977","Fossombronia papillata","Steph.","species","Plantae","Marchantiophyta","Jungermanniopsida","Fossombroniales","Fossombroniaceae","Fossombronia",,"40","",""
"https://id.biodiversity.org.au/node/ausmoss/2894565","Drucella integristipula","(Steph.) E.A.Hodgs.","species","Plantae","Marchantiophyta","Jungermanniopsida","Jungermanniales","Lepidoziaceae","Drucella",,"40","",""
"https://id.biodiversity.org.au/taxon/apni/51253353","Microsorum australiense","(F.M.Bailey) Bostock","species","Plantae","Charophyta","Equisetopsida","Polypodiales","Polypodiaceae","Microsorum",,"40","",""
"https://id.biodiversity.org.au/taxon/apni/51286009","Acacia yalwalensis","Kodela","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"40","Queensland : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/taxon/apni/51395395","Acianthus exiguus","D.L.Jones","species","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Acianthus",,"40","",""
"https://id.biodiversity.org.au/taxon/apni/51398915","Caladenia congesta","R.Br.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Caladenia","Black-tongue Caladenia","40","South Australia : Conservation Status | Tasmania : Conservation Status",""
"https://id.biodiversity.org.au/taxon/apni/51400504","Cheirostylis notialis","D.L.Jones","species","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Cheirostylis",,"40","",""
"https://id.biodiversity.org.au/taxon/apni/51406337","Habenaria propinquior","Rchb.f.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Orchidaceae","Habenaria",,"40","",""
"55133039","Chondria rainfordi","Lucas","species","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Chondria","Red Alga","39","",""
"55133118","Laurencia rigida","J.Agardh","species","Plantae","Rhodophyta","Florideophyceae","Ceramiales","Rhodomelaceae","Laurencia","Red Alga","39","",""
"ALA_DR652_910","Coleus habrophyllus","(P.I.Forst.) P.I.Forst.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lamiaceae","Coleus",,"39","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/name/apni/51357559","Zieria euthadenia","(J.A.Armstr.) P.I.Forst.","species","Plantae","Charophyta","Equisetopsida","Sapindales","Rutaceae","Zieria",,"39","",""
"https://id.biodiversity.org.au/node/apni/2887562","Sida pleiantha","Benth.","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Sida",,"39","",""
"https://id.biodiversity.org.au/node/apni/2889518","Leonurus japonicus","Houtt.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lamiaceae","Leonurus",,"39","",""
"https://id.biodiversity.org.au/node/apni/2890947","Xanthostemon umbrosus","(A.Cunn. ex Lindl.) Peter G.Wilson & J.T.Waterh.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Xanthostemon",,"39","Queensland : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2891784","Homoranthus biflorus","Craven & S.R.Jones","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Homoranthus",,"39","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2891883","Macrozamia conferta","D.L.Jones & P.I.Forst.","species","Plantae","Charophyta","Equisetopsida","Cycadales","Zamiaceae","Macrozamia",,"39","Queensland : Conservation Status | EPBC Act Threatened Species",""
"https://id.biodiversity.org.au/node/apni/2892076","Deyeuxia angustifolia","Vickery","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Deyeuxia",,"39","",""
"https://id.biodiversity.org.au/node/apni/2892414","Rytidosperma oreophilum","H.P.Linder & N.G.Walsh","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Rytidosperma","Mountain Wallaby-grass","39","Victoria : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2893054","Eucalyptus cephalocarpa","Blakely","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Mealy Stringybark","39","Queensland : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2893529","Herpolirion novae-zelandiae","Hook.f.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Hemerocallidaceae","Herpolirion","Sky Lily","39","Victoria : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2895610","Astragalus hamosus","L.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Astragalus","Yellow Milk-vetch","39","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2896115","Urochloa whiteana","(Domin) R.D.Webster","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Urochloa",,"39","",""
"https://id.biodiversity.org.au/node/apni/2896414","Vittadinia sericea","N.T.Burb.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Vittadinia",,"39","",""
"https://id.biodiversity.org.au/node/apni/2896714","Eleocharis spiralis","(Rottb.) Roem. & Schult.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Eleocharis",,"39","",""
"https://id.biodiversity.org.au/node/apni/2897779","Baloghia parviflora","C.T.White","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Euphorbiaceae","Baloghia",,"39","",""
"https://id.biodiversity.org.au/node/apni/2898159","Chamaecrista symonii","Pedley","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Chamaecrista",,"39","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2898731","Spermacoce latimarginata","Harwood","species","Plantae","Charophyta","Equisetopsida","Gentianales","Rubiaceae","Spermacoce",,"39","",""
"https://id.biodiversity.org.au/node/apni/2898803","Mirbelia viminalis","(A.Cunn. ex Benth.) C.A.Gardner","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Mirbelia",,"39","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2898924","Juncus semisolidus","L.A.S.Johnson","species","Plantae","Charophyta","Equisetopsida","Poales","Juncaceae","Juncus",,"39","",""
"https://id.biodiversity.org.au/node/apni/2898982","Scolymus maculatus","L.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Scolymus","Spotted Golden Thistle","39","",""
"https://id.biodiversity.org.au/node/apni/2899310","Hypoxis arillacea","R.J.F.Hend.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Hypoxidaceae","Hypoxis",,"39","",""
"https://id.biodiversity.org.au/node/apni/2900883","Sida cleisocalyx","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Malvales","Malvaceae","Sida",,"39","",""
"https://id.biodiversity.org.au/node/apni/2901280","Samanea saman","(Jacq.) Merr.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Samanea","Rain Tree","39","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2901327","Desmodium pullenii","Pedley","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Desmodium",,"39","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2901887","Macarthuria complanata","E.M.Ross","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Limeaceae","Macarthuria",,"39","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2902109","Triodia brizoides","N.T.Burb.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Triodia",,"39","",""
"https://id.biodiversity.org.au/node/apni/2902283","Senecio lageniformis","I.Thomps.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Senecio","Monaro Fireweed","39","Victoria : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2902732","Atriplex lobativalvis","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Atriplex",,"39","",""
"https://id.biodiversity.org.au/node/apni/2903152","Monogramma acrocarpa","(Holttum) D.L.Jones","species","Plantae","Charophyta","Equisetopsida",,"Pteridaceae","Monogramma",,"39","",""
"https://id.biodiversity.org.au/node/apni/2903413","Eucalyptus x conjuncta","L.A.S.Johnson & K.D.Hill","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus",,"39","Queensland : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2904251","Olearia passerinoides","(Turcz.) Benth.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Olearia","Slender Daisy Bush","39","",""
"https://id.biodiversity.org.au/node/apni/2904411","Goodenia lamprosperma","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Asterales","Goodeniaceae","Goodenia",,"39","Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2904478","Pinus pinea","L.","species","Plantae","Charophyta","Equisetopsida","Pinales","Pinaceae","Pinus","Stone Pine","39","",""
"https://id.biodiversity.org.au/node/apni/2905406","Trachymene ceratocarpa","(W.Fitzg.) Keighery & Rye","species","Plantae","Charophyta","Equisetopsida","Apiales","Araliaceae","Trachymene","Creeping Carrot","39","",""
"https://id.biodiversity.org.au/node/apni/2905952","Tradescantia spathacea","Sw.","species","Plantae","Charophyta","Equisetopsida","Commelinales","Commelinaceae","Tradescantia",,"39","",""
"https://id.biodiversity.org.au/node/apni/2906045","Campsis radicans","(L.) Seem. ex Bureau","species","Plantae","Charophyta","Equisetopsida","Lamiales","Bignoniaceae","Campsis",,"39","",""
"https://id.biodiversity.org.au/node/apni/2906158","Plantago cladarophylla","B.G.Briggs, Carolin & Pulley","species","Plantae","Charophyta","Equisetopsida","Lamiales","Plantaginaceae","Plantago",,"39","",""
"https://id.biodiversity.org.au/node/apni/2906775","Cyperus tenuispica","Steud.","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Cyperus",,"39","",""
"https://id.biodiversity.org.au/node/apni/2907426","Kippistia suaedifolia","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Kippistia","Fleshy Minuria","39","Victoria : Conservation Status | New South Wales : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2908557","Neptunia major","(Benth.) Windler","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Neptunia","Native Sensitive Plant","39","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2909225","Macrozamia elegans","K.D.Hill & D.L.Jones","species","Plantae","Charophyta","Equisetopsida","Cycadales","Zamiaceae","Macrozamia",,"39","",""
"https://id.biodiversity.org.au/node/apni/2909615","Gladiolus carneus","D.Delaroche","species","Plantae","Charophyta","Equisetopsida","Asparagales","Iridaceae","Gladiolus","Broad-leaved Painted Lady","39","",""
"https://id.biodiversity.org.au/node/apni/2909719","Solanum lithophilum","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Solanales","Solanaceae","Solanum",,"39","Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2909776","Lepidosperma evansianum","K.L.Wilson","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Lepidosperma","Evans Sedge","39","New South Wales : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2911078","Siphonodon pendulus","F.M.Bailey","species","Plantae","Charophyta","Equisetopsida","Celastrales","Celastraceae","Siphonodon","Weeping Ivorywood","39","",""
"https://id.biodiversity.org.au/node/apni/2912277","Pyrus calleryana","Decne.","species","Plantae","Charophyta","Equisetopsida","Rosales","Rosaceae","Pyrus",,"39","",""
"https://id.biodiversity.org.au/node/apni/2912753","Rhizophora x lamarckii","Montrouz.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Rhizophoraceae","Rhizophora","Hybrid Stilt Mangrove","39","",""
"https://id.biodiversity.org.au/node/apni/2913400","Calophyllum sil","Lauterb.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Clusiaceae","Calophyllum","Alligatorbark","39","",""
"https://id.biodiversity.org.au/node/apni/2913921","Amaryllis belladonna","L.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Amaryllidaceae","Amaryllis","Belladonna Lily","39","",""
"https://id.biodiversity.org.au/node/apni/2916031","Corymbia ligans","K.D.Hill & L.A.S.Johnson","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Corymbia",,"39","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2916104","Tephrosia macrostachya","(Benth.) Domin","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Tephrosia",,"39","Queensland : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2916449","Acacia jennerae","Maiden","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","Coonavittra Wattle","39","South Australia : Conservation Status | Queensland : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2917369","Echinochloa microstachya","(Wiegand) Rydb.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Echinochloa","Barnyard Grass","39","",""
"https://id.biodiversity.org.au/node/apni/2917398","Pimelea treyvaudii","F.Muell. ex Ewart & B.Rees","species","Plantae","Charophyta","Equisetopsida","Malvales","Thymelaeaceae","Pimelea","Grey Rice-flower","39","Victoria : Conservation Status",""
